#node	identifier	category	term ID	term description
AURKA	9541.XP_005569450.1	GO Process	GO:0050789	Regulation of biological process
AURKA	9541.XP_005569450.1	GO Process	GO:0050793	Regulation of developmental process
AURKA	9541.XP_005569450.1	GO Process	GO:0050794	Regulation of cellular process
AURKA	9541.XP_005569450.1	GO Process	GO:0050896	Response to stimulus
AURKA	9541.XP_005569450.1	GO Process	GO:0051094	Positive regulation of developmental process
AURKA	9541.XP_005569450.1	GO Process	GO:0051098	Regulation of binding
AURKA	9541.XP_005569450.1	GO Process	GO:0051100	Negative regulation of binding
AURKA	9541.XP_005569450.1	GO Process	GO:0051128	Regulation of cellular component organization
AURKA	9541.XP_005569450.1	GO Process	GO:0051130	Positive regulation of cellular component organization
AURKA	9541.XP_005569450.1	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
AURKA	9541.XP_005569450.1	GO Process	GO:0051173	Positive regulation of nitrogen compound metabolic process
AURKA	9541.XP_005569450.1	GO Process	GO:0051179	Localization
AURKA	9541.XP_005569450.1	GO Process	GO:0051225	Spindle assembly
AURKA	9541.XP_005569450.1	GO Process	GO:0051239	Regulation of multicellular organismal process
AURKA	9541.XP_005569450.1	GO Process	GO:0051240	Positive regulation of multicellular organismal process
AURKA	9541.XP_005569450.1	GO Process	GO:0051246	Regulation of protein metabolic process
AURKA	9541.XP_005569450.1	GO Process	GO:0051247	Positive regulation of protein metabolic process
AURKA	9541.XP_005569450.1	GO Process	GO:0051276	Chromosome organization
AURKA	9541.XP_005569450.1	GO Process	GO:0051299	Centrosome separation
AURKA	9541.XP_005569450.1	GO Process	GO:0051301	Cell division
AURKA	9541.XP_005569450.1	GO Process	GO:0051302	Regulation of cell division
AURKA	9541.XP_005569450.1	GO Process	GO:0051321	Meiotic cell cycle
AURKA	9541.XP_005569450.1	GO Process	GO:0051493	Regulation of cytoskeleton organization
AURKA	9541.XP_005569450.1	GO Process	GO:0051603	Proteolysis involved in cellular protein catabolic process
AURKA	9541.XP_005569450.1	GO Process	GO:0051640	Organelle localization
AURKA	9541.XP_005569450.1	GO Process	GO:0051641	Cellular localization
AURKA	9541.XP_005569450.1	GO Process	GO:0051642	Centrosome localization
AURKA	9541.XP_005569450.1	GO Process	GO:0051704	Multi-organism process
AURKA	9541.XP_005569450.1	GO Process	GO:0051716	Cellular response to stimulus
AURKA	9541.XP_005569450.1	GO Process	GO:0051726	Regulation of cell cycle
AURKA	9541.XP_005569450.1	GO Process	GO:0051781	Positive regulation of cell division
AURKA	9541.XP_005569450.1	GO Process	GO:0051783	Regulation of nuclear division
AURKA	9541.XP_005569450.1	GO Process	GO:0051785	Positive regulation of nuclear division
AURKA	9541.XP_005569450.1	GO Process	GO:0060255	Regulation of macromolecule metabolic process
AURKA	9541.XP_005569450.1	GO Process	GO:0060281	Regulation of oocyte development
AURKA	9541.XP_005569450.1	GO Process	GO:0060282	Positive regulation of oocyte development
AURKA	9541.XP_005569450.1	GO Process	GO:0060284	Regulation of cell development
AURKA	9541.XP_005569450.1	GO Process	GO:0060548	Negative regulation of cell death
AURKA	9541.XP_005569450.1	GO Process	GO:0060560	Developmental growth involved in morphogenesis
AURKA	9541.XP_005569450.1	GO Process	GO:0061008	Hepaticobiliary system development
AURKA	9541.XP_005569450.1	GO Process	GO:0061136	Regulation of proteasomal protein catabolic process
AURKA	9541.XP_005569450.1	GO Process	GO:0061842	Microtubule organizing center localization
AURKA	9541.XP_005569450.1	GO Process	GO:0061982	Meiosis I cell cycle process
AURKA	9541.XP_005569450.1	GO Process	GO:0065007	Biological regulation
AURKA	9541.XP_005569450.1	GO Process	GO:0065008	Regulation of biological quality
AURKA	9541.XP_005569450.1	GO Process	GO:0065009	Regulation of molecular function
AURKA	9541.XP_005569450.1	GO Process	GO:0070507	Regulation of microtubule cytoskeleton organization
AURKA	9541.XP_005569450.1	GO Process	GO:0070727	Cellular macromolecule localization
AURKA	9541.XP_005569450.1	GO Process	GO:0070925	Organelle assembly
AURKA	9541.XP_005569450.1	GO Process	GO:0071156	Regulation of cell cycle arrest
AURKA	9541.XP_005569450.1	GO Process	GO:0071158	Positive regulation of cell cycle arrest
AURKA	9541.XP_005569450.1	GO Process	GO:0071539	Protein localization to centrosome
AURKA	9541.XP_005569450.1	GO Process	GO:0071704	Organic substance metabolic process
AURKA	9541.XP_005569450.1	GO Process	GO:0071840	Cellular component organization or biogenesis
AURKA	9541.XP_005569450.1	GO Process	GO:0072331	Signal transduction by p53 class mediator
AURKA	9541.XP_005569450.1	GO Process	GO:0072395	Signal transduction involved in cell cycle checkpoint
AURKA	9541.XP_005569450.1	GO Process	GO:0072401	Signal transduction involved in DNA integrity checkpoint
AURKA	9541.XP_005569450.1	GO Process	GO:0072413	Signal transduction involved in mitotic cell cycle checkpoint
AURKA	9541.XP_005569450.1	GO Process	GO:0072422	Signal transduction involved in DNA damage checkpoint
AURKA	9541.XP_005569450.1	GO Process	GO:0072431	Signal transduction involved in mitotic G1 DNA damage checkpoint
AURKA	9541.XP_005569450.1	GO Process	GO:0072698	Protein localization to microtubule cytoskeleton
AURKA	9541.XP_005569450.1	GO Process	GO:0080090	Regulation of primary metabolic process
AURKA	9541.XP_005569450.1	GO Process	GO:0090068	Positive regulation of cell cycle process
AURKA	9541.XP_005569450.1	GO Process	GO:0090306	Spindle assembly involved in meiosis
AURKA	9541.XP_005569450.1	GO Process	GO:0097421	Liver regeneration
AURKA	9541.XP_005569450.1	GO Process	GO:0120036	Plasma membrane bounded cell projection organization
AURKA	9541.XP_005569450.1	GO Process	GO:0120039	Plasma membrane bounded cell projection morphogenesis
AURKA	9541.XP_005569450.1	GO Process	GO:0140013	Meiotic nuclear division
AURKA	9541.XP_005569450.1	GO Process	GO:0140014	Mitotic nuclear division
AURKA	9541.XP_005569450.1	GO Process	GO:1900193	Regulation of oocyte maturation
AURKA	9541.XP_005569450.1	GO Process	GO:1900195	Positive regulation of oocyte maturation
AURKA	9541.XP_005569450.1	GO Process	GO:1901564	Organonitrogen compound metabolic process
AURKA	9541.XP_005569450.1	GO Process	GO:1901565	Organonitrogen compound catabolic process
AURKA	9541.XP_005569450.1	GO Process	GO:1901575	Organic substance catabolic process
AURKA	9541.XP_005569450.1	GO Process	GO:1901796	Regulation of signal transduction by p53 class mediator
AURKA	9541.XP_005569450.1	GO Process	GO:1901800	Positive regulation of proteasomal protein catabolic process
AURKA	9541.XP_005569450.1	GO Process	GO:1901987	Regulation of cell cycle phase transition
AURKA	9541.XP_005569450.1	GO Process	GO:1901988	Negative regulation of cell cycle phase transition
AURKA	9541.XP_005569450.1	GO Process	GO:1901990	Regulation of mitotic cell cycle phase transition
AURKA	9541.XP_005569450.1	GO Process	GO:1901991	Negative regulation of mitotic cell cycle phase transition
AURKA	9541.XP_005569450.1	GO Process	GO:1902400	Intracellular signal transduction involved in G1 DNA damage checkpoint
AURKA	9541.XP_005569450.1	GO Process	GO:1902402	Signal transduction involved in mitotic DNA damage checkpoint
AURKA	9541.XP_005569450.1	GO Process	GO:1902403	Signal transduction involved in mitotic DNA integrity checkpoint
AURKA	9541.XP_005569450.1	GO Process	GO:1902531	Regulation of intracellular signal transduction
AURKA	9541.XP_005569450.1	GO Process	GO:1902749	Regulation of cell cycle G2/M phase transition
AURKA	9541.XP_005569450.1	GO Process	GO:1902750	Negative regulation of cell cycle G2/M phase transition
AURKA	9541.XP_005569450.1	GO Process	GO:1902806	Regulation of cell cycle G1/S phase transition
AURKA	9541.XP_005569450.1	GO Process	GO:1902807	Negative regulation of cell cycle G1/S phase transition
AURKA	9541.XP_005569450.1	GO Process	GO:1902850	Microtubule cytoskeleton organization involved in mitosis
AURKA	9541.XP_005569450.1	GO Process	GO:1903046	Meiotic cell cycle process
AURKA	9541.XP_005569450.1	GO Process	GO:1903047	Mitotic cell cycle process
AURKA	9541.XP_005569450.1	GO Process	GO:1903050	Regulation of proteolysis involved in cellular protein catabolic process
AURKA	9541.XP_005569450.1	GO Process	GO:1903052	Positive regulation of proteolysis involved in cellular protein catabolic process
AURKA	9541.XP_005569450.1	GO Process	GO:1903362	Regulation of cellular protein catabolic process
AURKA	9541.XP_005569450.1	GO Process	GO:1903364	Positive regulation of cellular protein catabolic process
AURKA	9541.XP_005569450.1	GO Process	GO:1903429	Regulation of cell maturation
AURKA	9541.XP_005569450.1	GO Process	GO:1903431	Positive regulation of cell maturation
AURKA	9541.XP_005569450.1	GO Process	GO:1905508	Protein localization to microtubule organizing center
AURKA	9541.XP_005569450.1	GO Process	GO:1905879	Regulation of oogenesis
AURKA	9541.XP_005569450.1	GO Process	GO:1905881	Positive regulation of oogenesis
AURKA	9541.XP_005569450.1	GO Process	GO:1990138	Neuron projection extension
AURKA	9541.XP_005569450.1	GO Process	GO:2000045	Regulation of G1/S transition of mitotic cell cycle
AURKA	9541.XP_005569450.1	GO Process	GO:2000058	Regulation of ubiquitin-dependent protein catabolic process
AURKA	9541.XP_005569450.1	GO Process	GO:2000060	Positive regulation of ubiquitin-dependent protein catabolic process
AURKA	9541.XP_005569450.1	GO Process	GO:2000134	Negative regulation of G1/S transition of mitotic cell cycle
AURKA	9541.XP_005569450.1	GO Process	GO:2000241	Regulation of reproductive process
AURKA	9541.XP_005569450.1	GO Process	GO:2000243	Positive regulation of reproductive process
AURKA	9541.XP_005569450.1	GO Function	GO:0000166	Nucleotide binding
AURKA	9541.XP_005569450.1	GO Function	GO:0003824	Catalytic activity
AURKA	9541.XP_005569450.1	GO Function	GO:0004672	Protein kinase activity
AURKA	9541.XP_005569450.1	GO Function	GO:0004674	Protein serine/threonine kinase activity
AURKA	9541.XP_005569450.1	GO Function	GO:0004712	Protein serine/threonine/tyrosine kinase activity
AURKA	9541.XP_005569450.1	GO Function	GO:0005488	Binding
AURKA	9541.XP_005569450.1	GO Function	GO:0005515	Protein binding
AURKA	9541.XP_005569450.1	GO Function	GO:0005524	ATP binding
AURKA	9541.XP_005569450.1	GO Function	GO:0016301	Kinase activity
AURKA	9541.XP_005569450.1	GO Function	GO:0016740	Transferase activity
AURKA	9541.XP_005569450.1	GO Function	GO:0016772	Transferase activity, transferring phosphorus-containing groups
AURKA	9541.XP_005569450.1	GO Function	GO:0016773	Phosphotransferase activity, alcohol group as acceptor
AURKA	9541.XP_005569450.1	GO Function	GO:0017076	Purine nucleotide binding
AURKA	9541.XP_005569450.1	GO Function	GO:0019899	Enzyme binding
AURKA	9541.XP_005569450.1	GO Function	GO:0019900	Kinase binding
AURKA	9541.XP_005569450.1	GO Function	GO:0019901	Protein kinase binding
AURKA	9541.XP_005569450.1	GO Function	GO:0030554	Adenyl nucleotide binding
AURKA	9541.XP_005569450.1	GO Function	GO:0031625	Ubiquitin protein ligase binding
AURKA	9541.XP_005569450.1	GO Function	GO:0032553	Ribonucleotide binding
AURKA	9541.XP_005569450.1	GO Function	GO:0032555	Purine ribonucleotide binding
AURKA	9541.XP_005569450.1	GO Function	GO:0032559	Adenyl ribonucleotide binding
AURKA	9541.XP_005569450.1	GO Function	GO:0035173	Histone kinase activity
AURKA	9541.XP_005569450.1	GO Function	GO:0035174	Histone serine kinase activity
AURKA	9541.XP_005569450.1	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
AURKA	9541.XP_005569450.1	GO Function	GO:0036094	Small molecule binding
AURKA	9541.XP_005569450.1	GO Function	GO:0043167	Ion binding
AURKA	9541.XP_005569450.1	GO Function	GO:0043168	Anion binding
AURKA	9541.XP_005569450.1	GO Function	GO:0044389	Ubiquitin-like protein ligase binding
AURKA	9541.XP_005569450.1	GO Function	GO:0046982	Protein heterodimerization activity
AURKA	9541.XP_005569450.1	GO Function	GO:0046983	Protein dimerization activity
AURKA	9541.XP_005569450.1	GO Function	GO:0097159	Organic cyclic compound binding
AURKA	9541.XP_005569450.1	GO Function	GO:0097367	Carbohydrate derivative binding
AURKA	9541.XP_005569450.1	GO Function	GO:0140096	Catalytic activity, acting on a protein
AURKA	9541.XP_005569450.1	GO Function	GO:1901265	Nucleoside phosphate binding
AURKA	9541.XP_005569450.1	GO Function	GO:1901363	Heterocyclic compound binding
AURKA	9541.XP_005569450.1	GO Component	GO:0000228	Nuclear chromosome
AURKA	9541.XP_005569450.1	GO Component	GO:0000775	Chromosome, centromeric region
AURKA	9541.XP_005569450.1	GO Component	GO:0000779	Condensed chromosome, centromeric region
AURKA	9541.XP_005569450.1	GO Component	GO:0000780	Condensed nuclear chromosome, centromeric region
AURKA	9541.XP_005569450.1	GO Component	GO:0000793	Condensed chromosome
AURKA	9541.XP_005569450.1	GO Component	GO:0000794	Condensed nuclear chromosome
AURKA	9541.XP_005569450.1	GO Component	GO:0000922	Spindle pole
AURKA	9541.XP_005569450.1	GO Component	GO:0001674	Female germ cell nucleus
AURKA	9541.XP_005569450.1	GO Component	GO:0005622	Intracellular
AURKA	9541.XP_005569450.1	GO Component	GO:0005634	Nucleus
AURKA	9541.XP_005569450.1	GO Component	GO:0005654	Nucleoplasm
AURKA	9541.XP_005569450.1	GO Component	GO:0005694	Chromosome
AURKA	9541.XP_005569450.1	GO Component	GO:0005737	Cytoplasm
AURKA	9541.XP_005569450.1	GO Component	GO:0005813	Centrosome
AURKA	9541.XP_005569450.1	GO Component	GO:0005814	Centriole
AURKA	9541.XP_005569450.1	GO Component	GO:0005815	Microtubule organizing center
AURKA	9541.XP_005569450.1	GO Component	GO:0005819	Spindle
AURKA	9541.XP_005569450.1	GO Component	GO:0005829	Cytosol
AURKA	9541.XP_005569450.1	GO Component	GO:0005856	Cytoskeleton
AURKA	9541.XP_005569450.1	GO Component	GO:0005874	Microtubule
AURKA	9541.XP_005569450.1	GO Component	GO:0005875	Microtubule associated complex
AURKA	9541.XP_005569450.1	GO Component	GO:0005929	Cilium
AURKA	9541.XP_005569450.1	GO Component	GO:0015630	Microtubule cytoskeleton
AURKA	9541.XP_005569450.1	GO Component	GO:0030424	Axon
AURKA	9541.XP_005569450.1	GO Component	GO:0030496	Midbody
AURKA	9541.XP_005569450.1	GO Component	GO:0031616	Spindle pole centrosome
AURKA	9541.XP_005569450.1	GO Component	GO:0031974	Membrane-enclosed lumen
AURKA	9541.XP_005569450.1	GO Component	GO:0031981	Nuclear lumen
AURKA	9541.XP_005569450.1	GO Component	GO:0032133	Chromosome passenger complex
AURKA	9541.XP_005569450.1	GO Component	GO:0032991	Protein-containing complex
AURKA	9541.XP_005569450.1	GO Component	GO:0036477	Somatodendritic compartment
AURKA	9541.XP_005569450.1	GO Component	GO:0042585	Germinal vesicle
AURKA	9541.XP_005569450.1	GO Component	GO:0042995	Cell projection
AURKA	9541.XP_005569450.1	GO Component	GO:0043005	Neuron projection
AURKA	9541.XP_005569450.1	GO Component	GO:0043025	Neuronal cell body
AURKA	9541.XP_005569450.1	GO Component	GO:0043073	Germ cell nucleus
AURKA	9541.XP_005569450.1	GO Component	GO:0043203	Axon hillock
AURKA	9541.XP_005569450.1	GO Component	GO:0043226	Organelle
AURKA	9541.XP_005569450.1	GO Component	GO:0043227	Membrane-bounded organelle
AURKA	9541.XP_005569450.1	GO Component	GO:0043228	Non-membrane-bounded organelle
AURKA	9541.XP_005569450.1	GO Component	GO:0043229	Intracellular organelle
AURKA	9541.XP_005569450.1	GO Component	GO:0043231	Intracellular membrane-bounded organelle
AURKA	9541.XP_005569450.1	GO Component	GO:0043232	Intracellular non-membrane-bounded organelle
AURKA	9541.XP_005569450.1	GO Component	GO:0043233	Organelle lumen
AURKA	9541.XP_005569450.1	GO Component	GO:0044297	Cell body
AURKA	9541.XP_005569450.1	GO Component	GO:0045120	Pronucleus
AURKA	9541.XP_005569450.1	GO Component	GO:0048471	Perinuclear region of cytoplasm
AURKA	9541.XP_005569450.1	GO Component	GO:0051233	Spindle midzone
AURKA	9541.XP_005569450.1	GO Component	GO:0070013	Intracellular organelle lumen
AURKA	9541.XP_005569450.1	GO Component	GO:0072686	Mitotic spindle
AURKA	9541.XP_005569450.1	GO Component	GO:0072687	Meiotic spindle
AURKA	9541.XP_005569450.1	GO Component	GO:0097431	Mitotic spindle pole
AURKA	9541.XP_005569450.1	GO Component	GO:0098687	Chromosomal region
AURKA	9541.XP_005569450.1	GO Component	GO:0099080	Supramolecular complex
AURKA	9541.XP_005569450.1	GO Component	GO:0099081	Supramolecular polymer
AURKA	9541.XP_005569450.1	GO Component	GO:0099512	Supramolecular fiber
AURKA	9541.XP_005569450.1	GO Component	GO:0099513	Polymeric cytoskeletal fiber
AURKA	9541.XP_005569450.1	GO Component	GO:0110165	Cellular anatomical entity
AURKA	9541.XP_005569450.1	GO Component	GO:0120025	Plasma membrane bounded cell projection
AURKA	9541.XP_005569450.1	STRING clusters	CL:3733	Mixed, incl. condensed chromosome, centromeric region, and Kinesin motor domain
AURKA	9541.XP_005569450.1	STRING clusters	CL:3735	Mixed, incl. condensed chromosome, centromeric region, and Kinesin motor domain
AURKA	9541.XP_005569450.1	STRING clusters	CL:3737	Mixed, incl. Kinesin motor domain, and condensed chromosome, centromeric region
AURKA	9541.XP_005569450.1	STRING clusters	CL:3739	Mixed, incl. Kinesin motor domain, and chromosome passenger complex
AURKA	9541.XP_005569450.1	STRING clusters	CL:3740	Mixed, incl. Kinesin motor domain, and chromosome passenger complex
AURKA	9541.XP_005569450.1	STRING clusters	CL:3742	Mixed, incl. Kinesin motor domain, and chromosome passenger complex
AURKA	9541.XP_005569450.1	STRING clusters	CL:3743	Mixed, incl. Kinesin motor domain, and chromosome passenger complex
AURKA	9541.XP_005569450.1	STRING clusters	CL:3745	Mixed, incl. Kinesin motor domain, and chromosome passenger complex
AURKA	9541.XP_005569450.1	STRING clusters	CL:3747	Chromosome passenger complex, and Kinesin motor domain
AURKA	9541.XP_005569450.1	STRING clusters	CL:3749	Chromosome passenger complex, and Kinesin motor domain
AURKA	9541.XP_005569450.1	STRING clusters	CL:3750	Mixed, incl. chromosome passenger complex, and Aurora-A binding
AURKA	9541.XP_005569450.1	KEGG	mcf04114	Oocyte meiosis
AURKA	9541.XP_005569450.1	KEGG	mcf04914	Progesterone-mediated oocyte maturation
AURKA	9541.XP_005569450.1	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
AURKA	9541.XP_005569450.1	TISSUES	BTO:0000042	Animal
AURKA	9541.XP_005569450.1	TISSUES	BTO:0000058	Alimentary canal
AURKA	9541.XP_005569450.1	TISSUES	BTO:0000081	Reproductive system
AURKA	9541.XP_005569450.1	TISSUES	BTO:0000083	Female reproductive system
AURKA	9541.XP_005569450.1	TISSUES	BTO:0000089	Blood
AURKA	9541.XP_005569450.1	TISSUES	BTO:0000149	Breast
AURKA	9541.XP_005569450.1	TISSUES	BTO:0000180	Cervical carcinoma cell
AURKA	9541.XP_005569450.1	TISSUES	BTO:0000254	Female reproductive gland
AURKA	9541.XP_005569450.1	TISSUES	BTO:0000257	Uterine cancer cell
AURKA	9541.XP_005569450.1	TISSUES	BTO:0000269	Colon
AURKA	9541.XP_005569450.1	TISSUES	BTO:0000431	Excretory gland
AURKA	9541.XP_005569450.1	TISSUES	BTO:0000511	Gastrointestinal tract
AURKA	9541.XP_005569450.1	TISSUES	BTO:0000522	Gland
AURKA	9541.XP_005569450.1	TISSUES	BTO:0000570	Hematopoietic system
